dx,dy
0.016459374,0.0031707294
0.013676451,0.008189675
0.015753478,0.010037652
0.0052459687,0.008170879
0.00096328673,0.004560569
0.0008302059,0.002076005
5.7035337e-05,-0.00021844573
-1.5329804e-05,2.032025e-06
-6.043058e-05,5.0650483e-06
-8.8698325e-05,-2.124483e-05
7.320371e-05,-0.00022526311
-7.894792e-06,3.15455e-06
-6.244228e-05,3.7186228e-06
0.0043144994,-0.0027358155
0.008266097,0.0027833397
-0.001302943,-0.00110136
-0.0068872366,-0.002868072
0.0024898176,0.0040687043
9.8898345e-05,-0.00016130882
-1.212552e-05,1.8508339e-06
-6.5365e-05,-1.1462648e-05
-8.632841e-05,-1.88087e-05
-0.0018939624,-0.00047068784
-0.021945957,-0.005137858
-0.0060545015,-0.0034396856
-0.0006280567,0.00091646065
2.7443659e-05,-0.0027767078
-4.5165758e-05,-0.00016077883
-7.179676e-05,-7.4741747e-06
-7.859769e-05,-1.8329469e-05
8.551905e-05,-0.00016396752
-0.0007621871,-0.00013179163
-0.00012393059,0.0009352856
-0.00036238093,0.0012481044
-1.1006653e-05,0.0004277715
-2.4625672e-06,0.00028017286
0.0005405115,0.0020913498
0.0018303392,-0.000176576
0.0007583287,-0.00017156376
-8.956411e-06,1.3396536e-06
-7.3599906e-05,-7.730189e-06
-8.500806e-05,-1.7120215e-05
8.888882e-05,-0.00016445703
-1.0648331e-05,6.002455e-07
-0.01744256,0.0007370882
0.36002013,0.099383585
0.20762326,0.11629945
-0.069001354,0.55177736
0.63454527,0.038622227
-0.259856,0.04817333
-0.094663315,0.069240086
-0.21997498,0.12980334
0.26091027,0.017781697
-0.000678244,-0.001253454
0.026701964,0.101059005
-0.00010314538,-0.0007363894
-0.20146097,-0.09195901
-0.17624974,0.025410237
0.28347257,-0.14701284
-0.00020457171,-0.00025409876
-0.11071491,0.11333897
-0.00051497755,-0.0002561675
-0.08620058,0.11288278
0.00015039332,-0.00010531002
-0.3859319,-0.28930533
-0.00045388524,-9.183678e-05
-0.5090422,-0.018776314
-0.00027977573,-0.00029960164
-0.10741594,-0.033402916
1.4096758e-05,3.7082587e-05
-0.21787979,0.24464092
8.760043e-05,-0.00012276138
0.0059811743,0.097746596
-0.2930609,0.25132504
-0.00043037787,-0.00055615825
-0.15161033,0.10064305
-0.0001780381,-0.0001605039
-0.009658843,0.15211457
1.7215869e-05,-2.2071918e-05
0.29093584,-0.12689091
0.105399214,0.028207904
-0.0003204982,-0.00032075105
-0.018503588,-0.21195875
-0.00044319272,-0.00023694403
-0.014538142,0.09838066
-0.40450227,0.102979176
-0.00022910903,-6.947973e-05
-0.56485176,-0.27282137
-0.00039489265,5.2887488e-05
0.08216751,-0.047303688
-0.21144927,-0.33446023
-0.00018331871,-0.0001883835
-0.13902606,0.051700275
0.30416217,-0.2217223
-0.0005861569,-0.00018627019
-0.43176156,-0.12187373
0.15508856,0.042005006
0.000693775,0.00084456126
-0.15207888,-0.24963804
-0.21124811,0.0013035013
-0.00022551104,-6.757032e-05
0.040150978,0.15860324
-0.00014425626,-0.0006920469
-0.3052232,-0.3521885
0.14212419,0.23549746
-0.000861665,-0.0011606917
0.3971538,-0.19726254
-0.51740175,-0.120898485
0.0003965074,0.00033625422
-0.120042406,-0.14880246
0.0027508165,0.0012320784
-0.0012877054,-0.0014335029
0.17818941,0.2619049
0.037993852,0.30346343
0.00042049313,0.00027649495
0.015245278,0.044335905
-0.7385483,-0.232128
-0.0017175537,-0.0007924853
-0.13702926,0.5889456
-0.50400126,0.43305248
0.00081206637,0.0004244414
0.7627596,-0.1985682
-0.0011889272,-0.00041803793
0.45508942,0.0677731
-0.0011819341,-0.0015255894
-0.33276054,0.31375298
0.0018035418,-0.055520892
-0.000117097276,-9.165503e-05
0.011829223,0.23293924
-0.00042301437,-0.00013069934
-0.08734455,-0.017378194
0.00013387662,0.0001951673
0.022462804,0.3188773
0.2556004,0.28641367
-0.0015874491,-0.001025707
0.24465281,0.0801654
-0.00047516008,-0.0010234624
-0.5484207,0.35659018
-0.0009066579,-0.0014557154
-2.2247515,0.40692332
-0.0002471813,-0.00014969554
-6.0033226,0.10226204
-2.3782632,-0.7046366
-0.00063624076,-8.240926e-05
-4.2686543,-0.42887518
-0.00030991755,2.6942153e-06
-4.863616,-0.030347612
3.5392975e-06,-8.4291105e-06
-3.5492854,-0.37844622
-4.5327644e-07,-6.258816e-05
-4.0298996,-0.4015802
0.0004990824,-3.2995187e-05
-3.8665168,-0.13735802
-9.404818e-05,-0.00016565155
-4.7066193,1.4198387
0.0002737304,4.425595e-06
-3.1522028,0.2529681
1.3225664e-05,0.00020547716
-2.9502802,0.49469137
-0.00016053679,4.1961874e-05
-4.0719066,-0.3459623
-7.277355e-05,-4.103679e-05
-3.2298026,0.09936018
-0.00019325693,-3.787275e-05
-4.7002716,-0.24918635
-3.9431963,0.18041581
0.0007524699,3.333606e-05
-1.550112,-0.14958574
-0.0021026288,-0.0014763396
-4.052705,0.0058947694
-0.00033250093,-0.001534498
-0.00014964677,-5.512052e-05
-4.608501,0.015300533
-0.0003106966,-0.00012914241
-5.744963,0.17394483
7.709228e-06,-3.55802e-05
-1.4146885,0.39788067
-0.00026057466,-3.2363691e-06
-5.203956,-0.42700532
-0.0004679236,0.0003574529
-2.2492065,0.4260391
-0.000843996,-0.0007549908
-1.6135877,-0.15031162
-0.00035743194,4.5818077e-05
-1.6303822,-0.46989334
-0.67939365,0.2569834
-0.0010301801,-0.0005226634
-1.766926,-0.3082435
-0.000113512324,1.24734615e-05
-0.00017937818,-0.00016791245
-2.204335,0.12838082
-0.00042430754,0.00026620712
-3.1017962,0.11395752
-0.00038026672,-1.930738e-06
-1.4151955,-0.32346058
-8.1547885e-05,-1.0880209e-05
-1.6906339,-0.12981631
-1.1631725,-0.063303046
-2.0473216,0.29161334
-0.70309615,-0.085399345
-0.9841254,-0.042690363
-0.86692464,0.042065207
-0.5926992,0.058465805
2.6820222e-05,-0.00028656048
-0.9526265,-0.31184077
7.735343e-05,-0.0006694986
-1.9208354,0.17541063
0.0016897894,0.00020257366
-2.118742,0.12537952
0.0013141951,-0.0007480947
-1.6022065,0.041753534
0.0017379397,0.00021450658
0.0002954047,0.00033130552
-1.339093,-0.3341349
-0.00037442605,-0.00040130632
0.015997548,0.13992257
4.6810157e-05,0.00033242794
0.36573339,0.023537619
2.942417e-05,8.6528664e-05
0.17230155,0.06222241
0.21536207,0.21402216
0.00030710665,-0.0010328208
0.08147897,0.49174926
-0.00023716218,-8.5866675e-05
0.21178865,0.11640216
-4.7315938e-05,0.00037907227
0.34574533,0.25984013
-0.00065105583,-0.0009730502
0.1412242,-0.25815728
-0.0022823508,-0.0012208194
0.3166524,0.14151454
-0.00082795764,-0.00021338167
0.14174695,0.13588601
-0.0014725182,-0.0001258373
0.111180864,0.17427194
-0.0018532937,-0.00052414724
0.21188983,0.14582157
-0.0013632367,-0.00044884539
-0.11032961,0.47113374
-0.00078811974,-0.00052855414
-0.00036852865,-0.0005856077
0.38918278,-0.44504124
-0.000584568,-0.0016370376
0.29893866,0.3062066
0.19048853,-0.016498158
0.17223363,0.18819918
0.000110669185,-0.00091673224
0.072239324,-0.38603663
0.045301713,-0.045231525
0.14072716,-0.07601945
0.33958608,-0.49525508
-0.00037974454,-0.0010861836
-0.018076003,-0.3677726
-0.0004083698,-0.002166345
0.08475328,-0.09189005
-0.00023588796,-0.00011863921
-0.13299954,0.38116238
-0.00031475443,-0.00012263589
-0.14087024,1.4197898
-0.023398763,0.20934092
0.0003321727,-0.00068174675
-0.28642178,0.32196257
-0.0001414082,-0.0003214613
-0.00019714008,-0.00013796594
0.18847637,-0.017453643
-4.282906e-05,-0.00062062097
0.37116706,-0.06096321
-0.00010926118,-0.0008685741
0.35823542,0.22709157
-0.00010883191,-0.00036175773
0.22621201,-0.32988676
4.706845e-05,6.220051e-05
2.5744694e-05,0.00047771106
0.31477794,-0.14236201
0.36589298,-0.20415828
-0.0006260009,-0.00039143482
0.23556529,0.10739069
0.00038528792,-0.00013836128
0.1669515,-0.83717537
0.082807906,-0.64769167
-0.0008094041,-0.00025224764
0.02081433,0.13841984
-0.11050926,0.2352049
3.9790728e-05,-0.00063750433
-0.026114956,0.0944449
-0.00041637113,-0.002472771
-0.21462461,1.8536202
0.00036250212,-0.0009994325
0.37139684,0.78003496
0.20490639,-0.16535184
-0.00028389785,-0.00024138918
0.1882536,0.11345259
0.15258656,-0.005932375
-0.00028689214,6.686497e-05
0.24996996,-0.17802317
0.018758066,-0.032543458
-0.00030108192,-0.0017016404
0.336786,-0.053264137
0.0001716185,-0.0001178695
0.17510982,0.078719415
0.22179906,0.0489403
9.6599804e-05,-0.0004984359
0.124680124,0.04681595
-0.00075976696,-0.001024026
0.15982673,0.09027296
-0.0006888585,-0.0008856578
0.29754466,0.16670457
0.07839246,0.013506117
-0.00010212019,-0.0013621877
0.11424614,0.041957907
-0.00036033583,-0.00030405077
0.1370381,-0.19396822
0.10793761,0.09818148
-0.00045151354,-4.6717654e-05
0.06117256,0.08484691
-0.0007221935,-0.00012536255
0.17082949,0.31463078
-0.00022899391,5.9587546e-05
0.38364643,0.039577108
-0.0003482165,-0.0002411755
0.39090964,-0.8815033
-0.00053780765,9.817285e-06
0.09296799,-0.58710253
-0.00015621916,-0.00058093533
-0.18004046,0.33884668
-0.0632343,0.36644804
4.190148e-05,-0.0005165783
0.016539719,0.9173666
0.09792395,-0.41705543
-0.0008531587,-0.00064825016
0.10701458,-0.118556544
-0.0005634896,-0.0009536067
-0.0681653,0.02359814
-0.000105826555,1.8213255e-05
0.093069136,0.19125621
-0.00029080675,-0.0003287722
0.015282647,0.3963849
0.00031339828,0.00016328273
-0.025827821,0.04671838
0.00032182242,-0.0001770504
-0.00020103449,-0.00024831286
0.16071796,0.011844074
-0.00047924728,9.217211e-05
-0.059492253,0.2566654
4.8373826e-05,-0.0002288389
0.4570254,1.3452172
-0.00039938235,-9.10445e-05
0.27814245,0.2686479
-0.00047127958,-0.00033479635
0.19874568,-0.10555713
-0.00022342063,-0.00071689265
0.4372937,-0.61539423
0.00023514032,-0.0005552809
0.0015212114,0.0017064054
0.42240718,-0.054290567
0.0024144803,8.462802e-05
0.0017332066,-0.0010337207
-0.0003762712,-0.0012961782
-0.0015380938,0.0002895084
0.0028001417,-0.0030587437
-0.00014666528,0.00012687252
-3.8404896e-06,-8.669397e-05
-8.320534e-05,-0.0001376385
-1.5039236e-05,-0.00014201661
4.779746e-05,-0.00013433113
5.1385385e-05,-7.456376e-05
-7.033233e-05,-2.3316079e-05
-2.8423552e-05,-0.00032313066
5.1454266e-05,-0.00013250049
5.245901e-05,-7.279764e-05
-7.033233e-05,-2.3316079e-05
-2.8423552e-05,-0.00032313066
5.1454266e-05,-0.00013250049
5.245901e-05,-7.279764e-05
-7.033233e-05,-2.3316079e-05
-2.8423552e-05,-0.00032313066
-0.0026486209,-3.229872e-05
0.0027915821,2.1537666e-05
1.5867789e-05,0.0008578091
0.003099776,-0.0013864633
-0.0035208268,0.0028262814
1.5383644e-05,-7.851909e-05
-7.194899e-05,-2.7412449e-05
-3.2979795e-05,-0.00033240262
0.0003803432,6.685804e-05
-0.0023893716,-0.0018603905
8.256876e-05,-0.0020278771
0.00074375066,-0.0029048396
5.738888e-05,-0.00013094448
1.4700708e-05,-6.922701e-05
